ts,ready,running,completed,failed,queue_lag_seconds,throughput_per_second,avg_wait_priority_100,avg_wait_priority_0
2026-05-07T22:58:56.496365,289615,2,8891,0,1087.523,9,425.560,0.015
2026-05-07T22:58:57.590475,289925,2,8896,0,1088.573,5,425.938,0.015
2026-05-07T22:58:58.632700,290243,2,8907,0,1089.670,9,426.458,0.015
2026-05-07T22:58:59.750680,290545,2,8917,0,1090.709,9,426.977,0.015
2026-05-07T22:59:00.793497,290871,2,8927,0,1091.829,8,427.497,0.015
2026-05-07T22:59:01.858903,291173,2,8938,0,1092.871,11,428.016,0.015
2026-05-07T22:59:02.908919,291482,2,8948,0,1093.936,10,428.535,0.015
2026-05-07T22:59:04.077625,291789,2,8957,0,1094.988,8,429.006,0.015
2026-05-07T22:59:05.170590,292130,2,8966,0,1096.156,7,429.478,0.015
2026-05-07T22:59:06.215777,292447,2,8977,0,1097.247,10,429.997,0.015
2026-05-07T22:59:07.264842,292751,2,8986,0,1098.292,8,430.468,0.015
2026-05-07T22:59:08.327106,293056,2,8995,0,1099.340,8,430.987,0.015
2026-05-07T22:59:09.369222,293365,2,9005,0,1100.403,9,431.505,0.015
2026-05-07T22:59:10.410899,293669,2,9014,0,1101.447,9,431.930,0.015
2026-05-07T22:59:11.450085,293971,2,9024,0,1102.487,8,432.401,0.015
2026-05-07T22:59:12.525553,294277,2,9032,0,1103.532,8,432.872,0.015
2026-05-07T22:59:13.569832,294589,2,9041,0,1104.603,8,433.437,0.015
2026-05-07T22:59:14.901194,294866,2,9052,0,1105.653,11,433.955,0.015
2026-05-07T22:59:15.968422,295282,2,9064,0,1106.988,10,434.567,0.015
2026-05-07T22:59:17.010159,295586,2,9073,0,1108.045,9,435.038,0.015
2026-05-07T22:59:18.067280,295893,2,9082,0,1109.087,9,435.461,0.015
2026-05-07T22:59:19.115063,296202,2,9090,0,1110.144,8,435.932,0.015
2026-05-07T22:59:20.200658,296510,2,9097,0,1111.193,7,436.450,0.015
2026-05-07T22:59:21.262906,296826,2,9108,0,1112.282,10,437.014,0.015
2026-05-07T22:59:22.437169,297134,2,9117,0,1113.340,9,437.484,0.015
2026-05-07T22:59:23.529477,297479,2,9126,0,1114.518,8,438.049,0.015
2026-05-07T22:59:24.836233,297794,2,9136,0,1115.606,9,438.519,0.015
2026-05-07T22:59:25.957872,298176,2,9148,0,1116.915,9,439.083,0.015
2026-05-07T22:59:27.003046,298503,2,9158,0,1118.038,9,439.599,0.015
2026-05-07T22:59:28.043381,298807,2,9166,0,1119.079,8,440.022,0.015
2026-05-07T22:59:29.140512,299112,2,9175,0,1120.125,8,440.539,0.015
2026-05-07T22:59:30.185873,299430,2,9184,0,1121.217,9,441.009,0.015
2026-05-07T22:59:31.415047,299731,2,9192,0,1122.287,8,441.431,0.015
2026-05-07T22:59:32.493512,300096,2,9202,0,1123.494,9,441.948,0.015
2026-05-07T22:59:33.519882,300411,2,9209,0,1124.569,7,442.418,0.015
2026-05-07T22:59:34.600749,300711,2,9217,0,1125.598,8,442.888,0.015
2026-05-07T22:59:35.681903,301028,2,9226,0,1126.684,9,443.310,0.015
2026-05-07T22:59:36.729477,301343,2,9234,0,1127.759,7,443.733,0.015
2026-05-07T22:59:37.768506,301649,2,9242,0,1128.807,8,444.156,0.015
2026-05-07T22:59:38.803,301952,2,9251,0,1129.847,9,444.625,0.015
2026-05-07T22:59:39.903678,302254,2,9260,0,1130.880,9,445.095,0.015
2026-05-07T22:59:40.943124,302574,2,9270,0,1131.983,10,445.658,0.015
2026-05-07T22:59:41.987280,302876,2,9279,0,1133.020,9,446.080,0.015
2026-05-07T22:59:43.044345,303180,2,9289,0,1134.065,9,446.597,0.015
2026-05-07T22:59:44.127506,303487,2,9298,0,1135.120,8,447.113,0.015
2026-05-07T22:59:45.167704,303803,2,9307,0,1136.204,9,447.582,0.015
2026-05-07T22:59:46.205665,304084,2,9316,0,1137.245,9,448.004,0.015
2026-05-07T22:59:47.278367,304408,2,9327,0,1138.284,10,448.520,0.015
2026-05-07T22:59:48.345994,304719,2,9337,0,1139.357,9,448.989,0.015
2026-05-07T22:59:49.382996,305030,2,9346,0,1140.421,8,449.504,0.015
2026-05-07T22:59:50.444907,305335,2,9353,0,1141.461,7,449.926,0.015
2026-05-07T22:59:51.481540,305643,2,9362,0,1142.520,9,450.348,0.015
2026-05-07T22:59:52.517035,305944,2,9373,0,1143.558,10,450.864,0.015
2026-05-07T22:59:53.611828,306245,2,9383,0,1144.594,10,451.333,0.015
2026-05-07T22:59:54.665944,306555,2,9394,0,1145.695,11,451.848,0.015
2026-05-07T22:59:55.700485,306868,2,9404,0,1146.741,10,452.363,0.015
2026-05-07T22:59:56.744373,307171,2,9412,0,1147.778,8,452.832,0.015
2026-05-07T22:59:57.796434,307471,2,9424,0,1148.820,10,453.393,0.015
2026-05-07T22:59:58.841340,307778,2,9434,0,1149.876,9,453.861,0.015
2026-05-07T22:59:59.888144,308082,2,9444,0,1150.923,10,454.330,0.015
2026-05-07T23:00:00.930452,308385,2,9454,0,1151.967,9,454.798,0.015
2026-05-07T23:00:01.973939,308689,2,9463,0,1153.010,8,455.266,0.015
2026-05-07T23:00:03.021033,308993,2,9471,0,1154.050,8,455.687,0.015
2026-05-07T23:00:04.073123,309300,2,9479,0,1155.098,8,456.108,0.015
2026-05-07T23:00:05.114058,309606,2,9489,0,1156.151,9,456.623,0.015
2026-05-07T23:00:06.158552,309910,2,9497,0,1157.191,7,457.044,0.015
2026-05-07T23:00:07.202534,310215,2,9506,0,1158.237,8,457.465,0.015
2026-05-07T23:00:08.251548,310516,2,9517,0,1159.278,9,457.979,0.015
2026-05-07T23:00:09.288215,310819,2,9528,0,1160.328,11,458.494,0.015
2026-05-07T23:00:10.332417,311123,2,9536,0,1161.365,8,458.962,0.015
2026-05-07T23:00:11.378916,311429,2,9544,0,1162.412,8,459.382,0.015
2026-05-07T23:00:12.424348,311733,2,9554,0,1163.459,9,459.897,0.015
2026-05-07T23:00:13.466379,312034,2,9565,0,1164.500,11,460.411,0.015
2026-05-07T23:00:14.657964,312337,2,9571,0,1165.557,6,460.784,0.015
2026-05-07T23:00:15.704440,312690,2,9581,0,1166.738,7,461.298,0.015
2026-05-07T23:00:16.744710,312993,2,9590,0,1167.780,9,461.719,0.015
2026-05-07T23:00:17.820671,313297,2,9599,0,1168.820,9,462.233,0.015
2026-05-07T23:00:18.862952,313610,2,9608,0,1169.896,8,462.747,0.015
2026-05-07T23:00:19.908633,313914,2,9618,0,1170.943,10,463.261,0.015
2026-05-07T23:00:21.091881,314216,2,9626,0,1171.994,8,463.634,0.015
2026-05-07T23:00:22.138970,314564,2,9635,0,1173.167,8,464.148,0.015
2026-05-07T23:00:23.213613,314862,2,9644,0,1174.216,9,464.569,0.015
2026-05-07T23:00:24.255012,315182,2,9655,0,1175.293,10,465.083,0.015
2026-05-07T23:00:25.308139,315486,2,9663,0,1176.331,8,465.503,0.015
2026-05-07T23:00:26.539556,315793,2,9671,0,1177.428,8,465.971,0.015
2026-05-07T23:00:27.644040,316155,2,9680,0,1178.618,8,466.485,0.015
2026-05-07T23:00:28.688208,316476,2,9689,0,1179.720,9,466.952,0.015
2026-05-07T23:00:29.756810,316784,2,9696,0,1180.767,6,467.419,0.015
2026-05-07T23:00:30.788195,317093,2,9707,0,1181.833,9,467.933,0.015
2026-05-07T23:00:31.826389,317394,2,9716,0,1182.866,8,468.400,0.015
2026-05-07T23:00:32.910528,317696,2,9726,0,1183.907,9,468.867,0.015
2026-05-07T23:00:33.953203,318010,2,9736,0,1184.988,8,469.428,0.015
2026-05-07T23:00:35.404109,318242,2,9745,0,1186.051,9,469.895,0.015
2026-05-07T23:00:36.515829,318738,2,9756,0,1187.477,8,470.502,0.015
2026-05-07T23:00:37.626333,319061,2,9767,0,1188.589,10,471.015,0.015
2026-05-07T23:00:38.665392,319383,2,9777,0,1189.698,9,471.529,0.015
2026-05-07T23:00:39.705312,319686,2,9786,0,1190.737,9,471.949,0.015
2026-05-07T23:00:40.753883,319989,2,9795,0,1191.778,9,472.416,0.015
2026-05-07T23:00:41.817189,320293,1,9806,0,1192.828,10,472.929,0.015
2026-05-07T23:00:42.862584,320603,2,9815,0,1193.891,9,473.488,0.015
2026-05-07T23:00:43.905095,320906,2,9825,0,1194.935,10,473.955,0.015
2026-05-07T23:00:44.985553,321209,2,9834,0,1195.975,9,474.374,0.015
2026-05-07T23:00:46.031620,321526,2,9842,0,1197.057,6,474.887,0.015
2026-05-07T23:00:47.067934,321831,2,9852,0,1198.106,10,475.400,0.015
2026-05-07T23:00:48.113942,322132,2,9861,0,1199.139,9,475.866,0.015
2026-05-07T23:00:49.161628,322434,2,9872,0,1200.184,10,476.378,0.015
2026-05-07T23:00:50.202580,322739,2,9881,0,1201.232,8,476.891,0.015
2026-05-07T23:00:51.249112,323044,2,9889,0,1202.273,8,477.310,0.015
2026-05-07T23:00:52.358920,323349,2,9899,0,1203.322,9,477.776,0.015
2026-05-07T23:00:53.413344,323671,2,9909,0,1204.430,8,478.241,0.015
2026-05-07T23:00:54.467243,323979,2,9918,0,1205.488,7,478.753,0.015
2026-05-07T23:00:55.538957,324290,2,9923,0,1206.541,5,479.219,0.015
2026-05-07T23:00:56.633167,324603,2,9931,0,1207.612,8,479.731,0.015
2026-05-07T23:00:57.709227,324923,2,9939,0,1208.706,8,480.243,0.015
2026-05-07T23:00:58.803125,325239,2,9947,0,1209.783,8,480.615,0.015
2026-05-07T23:00:59.847716,325555,2,9958,0,1210.875,10,481.174,0.015
2026-05-07T23:01:00.878493,325858,2,9969,0,1211.920,10,481.686,0.015
2026-05-07T23:01:02.044848,326160,2,9978,0,1212.962,9,482.151,0.015
2026-05-07T23:01:03.093274,326499,2,9987,0,1214.119,7,482.616,0.015
2026-05-07T23:01:04.230489,326797,2,9998,0,1215.165,11,483.128,0.015
2026-05-07T23:01:05.288763,327135,2,10007,0,1216.306,9,483.639,0.015
2026-05-07T23:01:06.380297,327443,2,10015,0,1217.362,8,484.058,0.015
2026-05-07T23:01:07.421205,327759,2,10027,0,1218.454,11,484.616,0.015
2026-05-07T23:01:08.469953,328063,2,10035,0,1219.494,8,485.081,0.015
2026-05-07T23:01:09.569347,328370,2,10044,0,1220.547,9,485.499,0.015
2026-05-07T23:01:10.604881,328690,2,10053,0,1221.644,8,485.964,0.015
2026-05-07T23:01:11.693413,328991,2,10062,0,1222.678,9,486.382,0.015
2026-05-07T23:01:12.738441,329307,2,10073,0,1223.768,9,486.894,0.015
2026-05-07T23:01:13.780848,329612,2,10081,0,1224.811,7,487.312,0.015
2026-05-07T23:01:14.868436,329916,2,10090,0,1225.854,8,487.731,0.015
2026-05-07T23:01:15.904878,330232,2,10100,0,1226.941,8,488.242,0.015
2026-05-07T23:01:16.973792,330532,2,10110,0,1227.981,9,488.754,0.015
2026-05-07T23:01:18.074686,330844,2,10120,0,1229.047,9,489.265,0.015
2026-05-07T23:01:19.114883,331167,2,10128,0,1230.149,8,489.730,0.015
2026-05-07T23:01:20.177165,331473,2,10136,0,1231.197,8,490.102,0.015
2026-05-07T23:01:21.454335,331772,2,10144,0,1232.290,6,490.567,0.015
2026-05-07T23:01:22.516190,332154,2,10155,0,1233.530,9,491.125,0.015
2026-05-07T23:01:23.607833,332463,2,10165,0,1234.594,10,491.590,0.015
2026-05-07T23:01:24.764330,332777,1,10175,0,1235.685,9,492.055,0.015
2026-05-07T23:01:25.797543,333116,2,10185,0,1236.837,8,492.612,0.015
2026-05-07T23:01:26.898878,333417,2,10195,0,1237.873,9,493.124,0.015
2026-05-07T23:01:27.937941,333738,2,10204,0,1238.974,8,493.588,0.015
2026-05-07T23:01:28.991101,334042,2,10212,0,1240.011,8,494.099,0.015
2026-05-07T23:01:30.044830,334349,2,10220,0,1241.064,8,494.657,0.015
2026-05-07T23:01:31.091139,334660,2,10228,0,1242.124,7,495.121,0.015
2026-05-07T23:01:32.154625,334964,2,10237,0,1243.167,9,495.585,0.015
2026-05-07T23:01:33.218364,335275,2,10244,0,1244.231,7,496.050,0.015
2026-05-07T23:01:34.264312,335585,2,10254,0,1245.296,10,496.514,0.015
2026-05-07T23:01:35.344507,335888,2,10264,0,1246.335,9,496.978,0.015
2026-05-07T23:01:36.443264,336195,1,10275,0,1247.415,11,497.442,0.015
2026-05-07T23:01:37.585482,336523,2,10284,0,1248.519,8,497.999,0.015
2026-05-07T23:01:38.652723,336855,2,10293,0,1249.654,9,498.417,0.015
2026-05-07T23:01:39.748287,337168,2,10302,0,1250.727,8,498.834,0.015
2026-05-07T23:01:40.806187,337487,2,10311,0,1251.821,8,499.298,0.015
2026-05-07T23:01:41.834831,337793,2,10321,0,1252.876,10,499.855,0.015
2026-05-07T23:01:42.902115,338094,2,10329,0,1253.906,8,500.227,0.015
2026-05-07T23:01:43.950005,338403,2,10340,0,1254.971,10,500.783,0.015
2026-05-07T23:01:45.154282,338711,2,10351,0,1256.035,10,501.294,0.015
2026-05-07T23:01:46.206144,339058,2,10362,0,1257.229,9,501.804,0.015
2026-05-07T23:01:47.270146,339363,2,10372,0,1258.280,10,502.360,0.015
2026-05-07T23:01:48.313758,339675,2,10379,0,1259.341,6,502.824,0.015
2026-05-07T23:01:49.354557,339976,2,10390,0,1260.384,11,503.333,0.015
2026-05-07T23:01:50.404092,340278,2,10400,0,1261.424,10,503.797,0.015
2026-05-07T23:01:51.452560,340584,2,10409,0,1262.474,9,504.214,0.015
2026-05-07T23:01:52.543699,340889,2,10420,0,1263.525,10,504.723,0.015
2026-05-07T23:01:53.591520,341208,2,10429,0,1264.620,8,505.187,0.015
2026-05-07T23:01:54.762896,341514,2,10438,0,1265.679,9,505.696,0.015
2026-05-07T23:01:55.798064,341854,2,10447,0,1266.833,7,506.205,0.015
2026-05-07T23:01:56.860511,342157,2,10454,0,1267.867,6,506.622,0.015
2026-05-07T23:01:57.923150,342464,2,10466,0,1268.930,11,507.177,0.015
2026-05-07T23:01:58.998238,342774,2,10476,0,1269.995,10,507.732,0.015
2026-05-07T23:02:00.038783,343086,2,10485,0,1271.067,9,508.195,0.015
2026-05-07T23:02:01.095989,343389,2,10495,0,1272.110,10,508.703,0.015
2026-05-07T23:02:02.203888,343698,2,10503,0,1273.166,8,509.119,0.015
2026-05-07T23:02:03.250428,344021,2,10513,0,1274.275,9,509.720,0.015
2026-05-07T23:02:04.311279,344325,2,10523,0,1275.324,9,510.228,0.015
2026-05-07T23:02:05.383414,344638,2,10529,0,1276.391,5,510.690,0.015
2026-05-07T23:02:06.427031,344949,2,10538,0,1277.459,8,511.151,0.015
2026-05-07T23:02:07.731233,345218,2,10548,0,1278.532,9,511.613,0.015
2026-05-07T23:02:08.797932,345633,2,10558,0,1279.812,7,512.167,0.015
2026-05-07T23:02:09.844084,345943,2,10568,0,1280.873,10,512.629,0.015
2026-05-07T23:02:10.887603,346248,2,10578,0,1281.921,9,513.136,0.015
2026-05-07T23:02:11.926741,346551,2,10587,0,1282.963,8,513.598,0.015
2026-05-07T23:02:12.962831,346857,2,10594,0,1284.006,7,514.013,0.015
2026-05-07T23:02:14.004810,347158,2,10603,0,1285.038,9,514.429,0.015
2026-05-07T23:02:15.064262,347464,2,10611,0,1286.084,7,514.890,0.015
2026-05-07T23:02:16.109295,347771,2,10620,0,1287.140,9,515.306,0.015
2026-05-07T23:02:17.149089,348074,2,10631,0,1288.186,11,515.905,0.015
2026-05-07T23:02:18.201960,348378,2,10640,0,1289.227,9,516.321,0.015
2026-05-07T23:02:19.251446,348685,2,10649,0,1290.282,9,516.782,0.015
2026-05-07T23:02:20.294177,348991,2,10656,0,1291.327,7,517.197,0.015
2026-05-07T23:02:21.339696,349297,2,10665,0,1292.374,9,517.659,0.015
2026-05-07T23:02:22.383472,349601,2,10674,0,1293.417,9,518.120,0.015
2026-05-07T23:02:23.431811,349903,2,10684,0,1294.459,10,518.581,0.015
2026-05-07T23:02:24.474943,350209,2,10693,0,1295.507,8,519.089,0.015
2026-05-07T23:02:25.536888,350511,2,10704,0,1296.552,11,519.642,0.015
2026-05-07T23:02:26.578382,350821,2,10713,0,1297.614,9,520.149,0.015
2026-05-07T23:02:27.625812,351126,2,10720,0,1298.656,7,520.518,0.015
2026-05-07T23:02:28.670877,351429,2,10731,0,1299.701,11,521.025,0.015
2026-05-07T23:02:29.716535,351733,2,10741,0,1300.748,10,521.532,0.015
2026-05-07T23:02:30.743702,352040,2,10748,0,1301.793,6,521.946,0.015
2026-05-07T23:02:31.789459,352342,2,10754,0,1302.819,6,522.361,0.015
2026-05-07T23:02:32.832895,352647,2,10761,0,1303.867,7,522.822,0.015
2026-05-07T23:02:33.877595,352956,2,10767,0,1304.913,5,523.191,0.015
2026-05-07T23:02:34.930258,353258,2,10779,0,1305.958,11,523.744,0.015
2026-05-07T23:02:35.976763,353563,2,10788,0,1307.006,9,524.296,0.015
2026-05-07T23:02:37.018065,353870,2,10795,0,1308.053,7,524.711,0.015
2026-05-07T23:02:38.068807,354175,2,10804,0,1309.098,8,525.125,0.015
2026-05-07T23:02:39.114599,354480,2,10814,0,1310.147,9,525.677,0.015
2026-05-07T23:02:40.165955,354784,2,10823,0,1311.193,8,526.184,0.015
2026-05-07T23:02:41.209481,355091,2,10831,0,1312.241,8,526.598,0.015
2026-05-07T23:02:42.252555,355395,2,10840,0,1313.287,8,527.104,0.015
2026-05-07T23:02:43.290171,355700,2,10849,0,1314.331,9,527.518,0.015
2026-05-07T23:02:44.342804,356002,2,10857,0,1315.366,7,527.978,0.015
2026-05-07T23:02:45.401238,356307,2,10869,0,1316.424,11,528.530,0.015
2026-05-07T23:02:46.458124,356614,2,10879,0,1317.480,10,528.990,0.015
2026-05-07T23:02:47.510020,356919,2,10890,0,1318.534,11,529.496,0.015
2026-05-07T23:02:48.555084,357226,2,10899,0,1319.587,8,530.001,0.015
2026-05-07T23:02:49.600989,357533,2,10905,0,1320.631,6,530.369,0.015
2026-05-07T23:02:50.650266,357839,2,10914,0,1321.680,9,530.783,0.015
2026-05-07T23:02:51.696556,358143,2,10924,0,1322.727,9,531.335,0.015
2026-05-07T23:02:52.743848,358448,2,10934,0,1323.777,9,531.794,0.015
2026-05-07T23:02:53.784729,358753,2,10943,0,1324.821,8,532.254,0.015
2026-05-07T23:02:54.819966,359056,2,10952,0,1325.863,9,532.714,0.015
2026-05-07T23:02:55.868161,359357,2,10961,0,1326.897,9,533.127,0.015
2026-05-07T23:02:56.908893,359665,2,10968,0,1327.947,5,533.633,0.015
2026-05-07T23:02:57.953710,359970,2,10975,0,1328.987,7,534.093,0.015
2026-05-07T23:02:59.009868,360276,2,10983,0,1330.031,8,534.552,0.015
2026-05-07T23:03:00.061926,360583,2,10992,0,1331.086,9,535.012,0.015
2026-05-07T23:03:01.131727,360893,2,10999,0,1332.142,7,535.471,0.015
2026-05-07T23:03:02.177077,361205,2,11006,0,1333.207,7,535.931,0.015
2026-05-07T23:03:03.225075,361511,2,11014,0,1334.252,7,536.436,0.015
2026-05-07T23:03:04.283939,361818,2,11023,0,1335.305,8,536.895,0.015
2026-05-07T23:03:05.352121,362125,2,11032,0,1336.360,8,537.400,0.015
2026-05-07T23:03:06.399465,362437,2,11041,0,1337.427,9,537.859,0.015
2026-05-07T23:03:07.448001,362743,2,11049,0,1338.476,7,538.273,0.015
2026-05-07T23:03:08.570851,363046,2,11061,0,1339.527,10,538.823,0.015
2026-05-07T23:03:09.786934,363367,2,11072,0,1340.654,10,539.328,0.015
2026-05-07T23:03:10.906568,363726,2,11084,0,1341.868,10,539.879,0.015
2026-05-07T23:03:12.060043,364049,2,11096,0,1342.985,10,540.475,0.015
2026-05-07T23:03:13.182343,364386,2,11105,0,1344.137,8,540.888,0.015
2026-05-07T23:03:14.406514,364750,2,11115,0,1345.385,8,541.393,0.015
2026-05-07T23:03:15.490276,365072,2,11124,0,1346.490,9,541.897,0.015
2026-05-07T23:03:16.535088,365385,2,11134,0,1347.566,10,542.356,0.015
2026-05-07T23:03:17.814144,365693,2,11142,0,1348.626,8,542.815,0.015
2026-05-07T23:03:18.968763,366068,1,11152,0,1349.910,8,543.274,0.015
2026-05-07T23:03:20.015480,366402,2,11161,0,1351.046,8,543.732,0.015
2026-05-07T23:03:21.071387,366706,2,11171,0,1352.091,10,544.191,0.015
2026-05-07T23:03:22.303146,366959,2,11181,0,1353.148,9,544.650,0.015
2026-05-07T23:03:23.392326,367369,2,11195,0,1354.382,12,545.292,0.015
2026-05-07T23:03:24.440124,367686,2,11204,0,1355.469,9,545.797,0.015
2026-05-07T23:03:25.479280,367991,2,11213,0,1356.516,9,546.347,0.015
2026-05-07T23:03:26.533597,368295,2,11221,0,1357.556,8,546.759,0.015
2026-05-07T23:03:27.616493,368602,2,11230,0,1358.610,9,547.217,0.015
2026-05-07T23:03:28.659978,368919,2,11239,0,1359.694,8,547.630,0.015
2026-05-07T23:03:29.701935,369222,2,11249,0,1360.739,9,548.088,0.015
2026-05-07T23:03:30.744837,369527,2,11256,0,1361.777,7,548.501,0.015
2026-05-07T23:03:31.800277,369832,2,11265,0,1362.823,9,548.959,0.015
2026-05-07T23:03:32.848055,370138,2,11274,0,1363.877,8,549.417,0.015
2026-05-07T23:03:33.888905,370442,2,11284,0,1364.923,9,549.922,0.015
2026-05-07T23:03:34.937582,370746,2,11293,0,1365.964,9,550.380,0.015
2026-05-07T23:03:36.000048,371051,2,11303,0,1367.013,10,550.884,0.015
2026-05-07T23:03:37.039034,371360,2,11313,0,1368.079,9,551.342,0.015
2026-05-07T23:03:38.117931,371662,2,11323,0,1369.117,10,551.800,0.015
2026-05-07T23:03:39.178992,371974,2,11333,0,1370.193,9,552.304,0.015
2026-05-07T23:03:40.209336,372282,2,11345,0,1371.256,12,552.853,0.015
2026-05-07T23:03:41.289288,372583,2,11353,0,1372.288,8,553.311,0.015
2026-05-07T23:03:42.361942,372898,2,11361,0,1373.366,8,553.815,0.015
2026-05-07T23:03:43.705502,373210,2,11369,0,1374.443,8,554.226,0.015
2026-05-07T23:03:44.795635,373605,2,11377,0,1375.788,5,554.776,0.015
2026-05-07T23:03:45.843567,373925,2,11386,0,1376.871,9,555.188,0.015
2026-05-07T23:03:46.895610,374231,1,11396,0,1377.921,9,555.646,0.015
2026-05-07T23:03:48.013014,374533,2,11408,0,1378.972,11,556.241,0.015
2026-05-07T23:03:49.074531,374857,2,11420,0,1380.091,11,556.790,0.015
2026-05-07T23:03:50.158634,375167,2,11429,0,1381.154,9,557.293,0.015
2026-05-07T23:03:51.209311,375483,2,11437,0,1382.235,8,557.750,0.015
2026-05-07T23:03:52.255442,375788,2,11447,0,1383.286,9,558.253,0.015
2026-05-07T23:03:53.307650,376093,2,11456,0,1384.332,9,558.664,0.015
2026-05-07T23:03:54.392498,376397,2,11468,0,1385.386,11,559.259,0.015
2026-05-07T23:03:55.436519,376711,2,11479,0,1386.469,11,559.761,0.015
2026-05-07T23:03:56.487251,377015,2,11488,0,1387.513,9,560.172,0.015
2026-05-07T23:03:57.538072,377320,2,11499,0,1388.567,10,560.721,0.015
2026-05-07T23:03:58.586779,377626,2,11508,0,1389.614,9,561.132,0.015
2026-05-07T23:03:59.631176,377928,2,11520,0,1390.662,11,561.680,0.015
2026-05-07T23:04:00.693459,378234,2,11527,0,1391.706,7,562.045,0.015
2026-05-07T23:04:01.749028,378543,2,11538,0,1392.773,11,562.594,0.015
2026-05-07T23:04:02.796694,378849,1,11549,0,1393.824,11,563.096,0.015
2026-05-07T23:04:03.844522,379152,2,11559,0,1394.872,10,563.644,0.015
2026-05-07T23:04:04.872215,379457,2,11568,0,1395.919,9,564.146,0.015
2026-05-07T23:04:05.911377,379756,2,11578,0,1396.947,10,564.602,0.015
2026-05-07T23:04:06.957691,380057,2,11588,0,1397.987,10,565.058,0.015
2026-05-07T23:04:08.005759,380362,2,11597,0,1399.033,8,565.560,0.015
2026-05-07T23:04:09.072951,380666,2,11608,0,1400.082,10,566.062,0.015
2026-05-07T23:04:10.122162,380976,2,11618,0,1401.150,10,566.563,0.015
2026-05-07T23:04:11.167580,381282,2,11627,0,1402.197,8,567.019,0.015
2026-05-07T23:04:12.217499,381588,2,11635,0,1403.246,8,567.475,0.015
2026-05-07T23:04:13.263240,381895,2,11643,0,1404.294,8,567.885,0.015
2026-05-07T23:04:14.309117,382200,2,11651,0,1405.340,8,568.295,0.015
2026-05-07T23:04:15.364350,382504,2,11662,0,1406.390,10,568.842,0.015
2026-05-07T23:04:16.418426,382811,2,11671,0,1407.444,8,569.297,0.015
2026-05-07T23:04:17.487513,383120,2,11679,0,1408.498,7,569.799,0.015
2026-05-07T23:04:18.546070,383429,2,11690,0,1409.565,11,570.300,0.015
2026-05-07T23:04:19.590798,383735,2,11701,0,1410.621,9,570.801,0.015
2026-05-07T23:04:20.643427,384040,2,11709,0,1411.666,8,571.211,0.015
2026-05-07T23:04:21.688946,384348,2,11717,0,1412.719,7,571.666,0.015
2026-05-07T23:04:22.739529,384653,2,11726,0,1413.765,9,572.076,0.015
2026-05-07T23:04:23.787407,384957,2,11737,0,1414.817,10,572.577,0.015
2026-05-07T23:04:24.839861,385261,2,11747,0,1415.862,10,573.078,0.015
2026-05-07T23:04:25.910065,385569,2,11755,0,1416.916,8,573.488,0.015
2026-05-07T23:04:26.958740,385881,2,11764,0,1417.986,8,573.944,0.015
2026-05-07T23:04:28.046557,386188,2,11772,0,1419.035,8,574.353,0.015
2026-05-07T23:04:29.102518,386505,2,11783,0,1420.128,9,574.900,0.015
2026-05-07T23:04:30.148334,386812,2,11791,0,1421.179,7,575.355,0.015
2026-05-07T23:04:31.194748,387116,2,11802,0,1422.227,11,575.856,0.015
2026-05-07T23:04:32.240900,387422,2,11809,0,1423.272,7,576.266,0.015
2026-05-07T23:04:33.287563,387725,2,11820,0,1424.320,10,576.767,0.015
2026-05-07T23:04:34.324672,388028,2,11830,0,1425.363,10,577.267,0.015
2026-05-07T23:04:35.432394,388330,2,11840,0,1426.401,10,577.722,0.015
2026-05-07T23:04:36.481212,388649,2,11848,0,1427.512,6,578.178,0.015
2026-05-07T23:04:37.551809,388961,2,11857,0,1428.562,9,578.633,0.015
2026-05-07T23:04:38.616197,389273,2,11865,0,1429.630,7,579.088,0.015
2026-05-07T23:04:39.664117,389584,2,11875,0,1430.697,10,579.588,0.015
2026-05-07T23:04:40.702720,389887,2,11884,0,1431.740,8,580.089,0.015
2026-05-07T23:04:41.758626,390189,2,11894,0,1432.780,10,580.543,0.015
2026-05-07T23:04:42.846902,390498,2,11902,0,1433.837,8,580.953,0.015
2026-05-07T23:04:43.900111,390815,2,11912,0,1434.925,9,581.408,0.015
2026-05-07T23:04:45.007620,391117,2,11925,0,1435.977,11,581.999,0.015
2026-05-07T23:04:46.078464,391442,2,11934,0,1437.089,8,582.499,0.015
2026-05-07T23:04:47.128733,391753,2,11944,0,1438.158,9,582.954,0.015
2026-05-07T23:04:48.179639,392058,2,11954,0,1439.211,9,583.409,0.015
2026-05-07T23:04:49.229245,392363,2,11963,0,1440.257,8,583.864,0.015
2026-05-07T23:04:50.277154,392669,1,11973,0,1441.306,10,584.318,0.015
2026-05-07T23:04:51.326242,392973,2,11982,0,1442.353,8,584.819,0.015
2026-05-07T23:04:52.381856,393281,2,11990,0,1443.405,7,585.228,0.015
2026-05-07T23:04:53.465415,393586,2,12001,0,1444.458,9,585.728,0.015
2026-05-07T23:04:54.528681,393904,2,12010,0,1445.547,7,586.273,0.015
2026-05-07T23:04:55.734308,394213,2,12018,0,1446.605,8,586.773,0.015
2026-05-07T23:04:56.775345,394565,2,12028,0,1447.811,9,587.272,0.015
2026-05-07T23:04:57.839946,394869,2,12036,0,1448.853,8,587.726,0.015
2026-05-07T23:04:58.901522,395176,2,12047,0,1449.922,10,588.226,0.015
